1	1.80369
2	40.5603
3	3.21931
4	7.78648
5	3.8488
6	17.406
7	0.938794
8	1.65997
9	2.77278
10	16.0994
11	7.15197
12	2.41033
13	6.5382
14	8.79301
15	0.481591
16	4.45498
17	4.59599
18	2.81779
19	4.34661
20	0.555471
21	1.81702
22	1.54207
23	1.67409
24	5.93011
25	5.85746
26	1.31389
27	1.24285
28	0.663258
29	4.87989
30	1.30715
31	13.8206
32	0.99267
33	3.44059
34	3.5519
35	1.94201
36	4.5856
37	5.34242
38	2.61464
39	2.07774
40	3.07399
41	5.76616
42	1.71037
43	14.7188
44	10.5842
45	2.88184
46	3.63434
47	2.47902
48	1.15951
49	6.09211
50	4.09554
51	3.24355
52	0.627182
53	1.97017
54	1.02981
55	5.32204
56	3.43134
57	23.0253
58	2.12433
59	2.57392
60	3.79064
61	0.534808
62	3.13204
63	0.260192
64	83.5256
65	2.25377
66	2.23526
67	1.64697
68	1.87558
69	2.87105
70	3.57898
71	2.86683
72	2.39003
73	0.631851
74	1.39274
75	1.74858
76	1.93886
77	3.5862
78	0.264221
79	45.1336
80	1.92117
81	1.9385
82	5.89054
83	4.74054
84	3.04008
85	0.651607
86	6.01827
87	1.2236
88	13.1314
89	0.695797
90	4.43695
91	54.78
92	0.264795
93	4.26798
94	0.606128
95	5.04666
96	0.407281
97	1.09987
98	0.908732
99	1.80925
100	7.53351
101	9.96611
102	9.7696
103	1.19753
104	1.47314
105	0.322845
106	1.40577
107	6.69348
108	1.99632
109	0.719999
110	0.458962
111	2.45056
112	3.31575
113	2.54504
114	1.45085
115	0.232184
116	1.31898
117	0.945816
118	1.0617
119	2.16662
120	0.923204
121	1.13189
122	1.97198
123	0.951158
124	3.08027
125	2.31379
126	0.464891
127	0.500438
128	0.940192
129	2.17678
130	0.892474
131	0.689271
132	2.72571
133	1.33411
134	13.5875
135	2.247
136	0.722122
137	1.28106
138	1.45265
139	0.849828
140	6.45151
141	1.38882
142	1.31913
143	4.04722
144	1.77195
145	3.32815
146	0.661379
147	9.63035
148	1.42407
149	0.723662
150	1.02354
151	0.305128
152	8.54186
153	0.837735
154	4.67766
155	0.984832
156	0.347715
157	5.96947
158	0.897103
159	2.47104
160	0.374298
161	0.381264
162	0.296638
163	8.7511
164	1.55241
165	0.648475
166	3.91893
167	0.618531
168	2.48502
169	0.438252
170	1.24805
171	0.735185
172	0.623505
173	0.322247
174	15.4065
175	0.358206
176	0.316821
177	0.576557
178	1.18368
179	3.72532
180	0.460985
181	0.451929
182	0.229989
183	0.624396
184	0.302837
185	5.37269
186	2.19225
187	0.924571
188	0.557869
189	0.541319
190	0.302061
191	0.75841
192	0.232589
193	0.475525
194	0.238457
195	0.49528
196	0.254701
197	0.321072
198	0.258279
199	0.657062
200	0.353794
201	0.284934
202	3.2697
203	0.347067
204	0.871347
205	0.293459
206	0.725409
207	0.381556
208	1.27728
209	0.243219
210	2.94656
211	0.276031
212	0.463273
213	0.272025
214	0.538166
215	0.675411
216	0.408392
217	0.657146
218	0.348889
219	0.252631
220	0.234924
221	0.865758
222	0.8191
223	0.435876
224	0.428679
225	0.279467
226	1.21935
227	1.03348
228	2.00109
229	0.825597
230	0.617794
231	1.24175
232	0.95859
233	0.993677
234	0.590512
235	0.273274
236	0.798447
237	0.277953
238	0.820174
239	0.853975
240	0.917566
241	1.28333
242	0.255104
243	0.997032
244	0.704325
245	0.509825
246	1.31486
247	0.755614
248	2.16161
249	0.731301
250	1.62376
251	0.886239
252	2.32589
253	0.504886
254	0.782594
255	1.01548
256	0.401418
257	20.9417
258	1.10336
259	1.13144
260	1.00086
261	0.355308
262	0.684975
263	1.2398
264	0.355531
265	0.859899
266	1.86468
267	2.38841
268	1.01866
269	1.04693
270	1.10202
271	0.404224
272	0.374358
273	0.268744
274	0.560855
275	0.928307
276	0.597744
277	50.4546
278	0.691265
279	0.796165
280	0.286414
281	0.269354
282	1.10056
283	0.416081
284	0.524158
285	1.03125
286	0.920172
287	1.92316
288	0.991154
289	1.42291
290	0.595446
291	2.21672
292	0.46574
293	1.36257
294	0.473803
295	0.733548
296	0.875495
297	0.399561
298	0.800388
299	0.372924
300	2.76664
301	0.37542
302	0.389289
303	0.673785
304	0.373626
305	0.251919
306	10.1345
307	0.264649
308	0.231779
309	0.410574
310	1.64866
311	0.338645
312	0.280187
313	0.229651
314	0.479307
315	0.290552
316	1.00752
317	15.316
318	3.90386
319	10.6495
320	9.09598
321	15.3863
322	8.48018
323	11.0936
324	2.69106
325	2.63335
326	8.67263
327	18.5675
328	2.68079
329	1.77825
330	2.81485
331	1.63411
332	6.32387
333	2.23084
334	1.91209
335	2.46849
336	1.76459
337	4.35366
338	3.04452
339	2.72452
340	1.54341
341	3.10219
342	1.02972
343	7.18847
344	1.05576
345	8.83228
346	0.825289
347	4.37701
348	0.298739
349	0.636134
350	0.783534
351	0.590885
352	0.431585
353	0.88098
354	1.55393
355	0.629193
356	0.335085
357	0.450466
358	0.817817
359	0.447535
360	0.436732
361	0.44423
362	0.242216
363	2.76536
364	1.3057
365	4.08959
366	0.484327
367	0.507335
368	1.69538
369	2.39878
370	0.323867
371	0.617739
372	1.60855
373	1.1399
374	0.24558
375	13.277
376	3.1694
377	4.7458
378	0.347843
379	7.1182
380	0.69115
381	3.16973
382	1.44646
383	0.519232
384	2.7351
385	0.330331
386	0.512364
387	0.658404
388	1.88279
389	0.416715
390	0.536085
391	0.276831
392	0.851787
393	2.92906
394	0.40305
395	0.516735
396	0.358157
397	0.252402
398	0.426488
399	0.500341
400	0.37916
401	0.399364
402	0.553104
403	0.364892
404	0.378281
405	0.294453
406	0.365123
407	0.353184
408	0.486607
409	0.318215
410	3.55344
411	0.416658
412	0.210621
413	0.517383
414	1.80995
415	0.314806
416	0.368486
417	0.295591
418	0.519644
419	0.504757
420	0.256211
421	0.381185
422	1.67481
423	0.457238
424	0.318842
425	0.28674
426	0.277102
427	0.275835
428	0.261147
429	0.374666
430	1.51431
431	1.24912
432	3.18115
433	1.3533
434	0.430144
435	0.657921
436	3.95575
437	75.5049
438	19.3091
439	0.309595
440	0.69544
441	3.64434
442	2.09688
443	1.54579
444	6.16547
445	0.41009
446	1.14965
447	0.685944
448	32.4429
449	9.43403
450	31.8939
451	0.388094
452	14.0607
453	2.6873
454	25.899
455	0.790062
456	1.47536
457	0.527001
458	8.8616
459	4.09348
460	2.58967
461	0.307349
462	2.10391
463	2.19748
464	0.615087
465	2.33072
466	0.206118
467	1.29493
468	3.83745
469	4.40642
470	1.88695
471	1.29521
472	1.491
473	1.33528
474	0.28533
475	4.15416
476	0.400556
477	1.10356
478	0.371147
479	3.62576
480	0.34653
481	0.489672
482	0.681681
483	6.56898
484	2.48329
485	1.85567
486	0.401258
487	2.89481
488	4.18306
489	2.49645
490	0.446819
491	2.40136
492	0.373247
493	5.39298
494	1.08014
495	4.59346
496	1.6944
497	1.53656
498	1.07639
499	9.32251
500	5.91593
501	1.56359
502	65.2758
503	55.875
504	1.22257
505	3.97115
506	22.6196
507	3.87311
508	0.530355
509	1.16041
510	1.29999
511	8.42583
512	1.89852
513	2.41511
514	1.13737
515	0.337076
516	1.87619
517	1.20819
518	2.15981
519	0.770059
520	0.967234
521	1.42531
522	3.69151
523	0.725102
524	1.96194
525	0.370306
526	0.802761
527	0.791058
528	0.550212
529	0.627413
530	0.277137
531	1.40496
532	3.03659
533	0.469217
534	0.762155
535	6.38822
536	11.6147
537	3.77257
538	5.19703
539	1.09766
540	1.15715
541	5.97538
542	22.502
543	3.57696
544	4.55738
545	5.21148
546	1.5946
547	1.69981
548	3.0178
549	43.6641
550	14.5817
551	0.344527
552	1.71426
553	0.805441
554	1.38361
555	40.3541
556	0.438194
557	0.748659
558	2.12853
559	8.45878
560	0.437543
561	8.35436
562	0.872528
563	4.0539
564	3.76246
565	0.273582
566	2.26956
567	2.84615
568	0.372221
569	1.81374
570	0.98705
571	0.428467
572	1.66121
573	57.7646
574	0.395943
575	0.539506
576	0.946163
577	1.24474
578	3.97377
579	1.28006
580	6.977
581	11.143
582	3.19456
583	0.760327
584	1.60537
585	0.708698
586	4.46581
587	1.72123
588	0.531925
589	5.59088
590	1.66056
591	0.278847
592	1.00468
593	1.12519
594	3.41367
